id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2020-736926,2020-09-25,1,Vente,2548.40,,,"AUX BROUILLARDS",B002,90850,90039,Essert,90,,,900390000B0019,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,1029.00,6.7989410,47.6335640,0000B
2020-736926,2020-09-25,1,Vente,2548.40,,,"LA CORNETTE",B037,90850,90039,Essert,90,,,900390000B0107,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,733.00,6.7990350,47.6333320,0000B
2020-736927,2020-11-18,1,Vente,173940.00,34,,"GRANDE RUE F. MITTERRAND",0203,90800,90008,Bavilliers,90,,,90008000AK0703,,,,,,,,,,,,,0,2,Appartement,70.00,3,S,sols,,,140.00,6.8345710,47.6209370,000AK
2020-736927,2020-11-18,1,Vente,173940.00,34,,"GRANDE RUE F. MITTERRAND",0203,90800,90008,Bavilliers,90,,,90008000AK0703,,,,,,,,,,,,,0,2,Appartement,70.00,3,S,sols,,,140.00,6.8345710,47.6209370,000AK
2020-736927,2020-11-18,1,Vente,173940.00,34,,"GRANDE RUE F. MITTERRAND",0203,90800,90008,Bavilliers,90,,,90008000AK0704,,,,,,,,,,,,,0,,,,,S,sols,,,13.00,6.8345110,47.6210830,000AK
2020-736927,2020-11-18,1,Vente,173940.00,34,,"GRANDE RUE F. MITTERRAND",0203,90800,90008,Bavilliers,90,,,90008000AK0705,,,,,,,,,,,,,0,,,,,S,sols,,,13.00,6.8344830,47.6210900,000AK
2020-736928,2020-10-20,1,Vente,80500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0076,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,754.00,7.0404180,47.5176630,000ZB
2020-736928,2020-10-20,1,Vente,80500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0076,,,,,,,,,,,,,0,,,,,S,sols,,,442.00,7.0404180,47.5176630,000ZB
2020-736928,2020-10-20,1,Vente,80500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0076,,,,,,,,,,,,,0,,,,,P,prés,,,374.00,7.0404180,47.5176630,000ZB
2020-736928,2020-10-20,1,Vente,80500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0077,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,1100.00,7.0411260,47.5176640,000ZB
2020-736928,2020-10-20,1,Vente,80500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0077,,,,,,,,,,,,,0,,,,,S,sols,,,612.00,7.0411260,47.5176640,000ZB
2020-736928,2020-10-20,1,Vente,80500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0077,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,108.00,7.0411260,47.5176640,000ZB
2020-736928,2020-10-20,1,Vente,80500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0077,,,,,,,,,,,,,0,,,,,P,prés,,,4610.00,7.0411260,47.5176640,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0074,,,,,,,,,,,,,0,,,,,P,prés,,,2810.00,7.0390670,47.5176300,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0074,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,13560.00,7.0390670,47.5176300,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0075,,,,,,,,,,,,,0,,,,,P,prés,,,524.00,7.0401920,47.5177180,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0075,,,,,,,,,,,,,0,,,,,S,sols,,,136.00,7.0401920,47.5177180,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0075,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,1580.00,7.0401920,47.5177180,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0078,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,2400.00,7.0420710,47.5176360,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0078,,,,,,,,,,,,,0,,,,,P,prés,,,910.00,7.0420710,47.5176360,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0079,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,310.00,7.0426670,47.5177380,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0079,,,,,,,,,,,,,0,,,,,P,prés,,,1136.00,7.0426670,47.5177380,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0079,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,3354.00,7.0426670,47.5177380,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0080,,,,,,,,,,,,,0,,,,,P,prés,,,840.00,7.0436920,47.5171510,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0080,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,190.00,7.0436920,47.5171510,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0080,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,440.00,7.0436920,47.5171510,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0081,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,64.00,7.0443890,47.5171600,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0081,,,,,,,,,,,,,0,,,,,P,prés,,,146.00,7.0443890,47.5171600,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0082,,,,,,,,,,,,,0,,,,,P,prés,,,7520.00,7.0443520,47.5179400,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0082,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,4560.00,7.0443520,47.5179400,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0082,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,1650.00,7.0443520,47.5179400,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"PRES BOURQUARD",B047,90100,90043,Faverois,90,,,90043000ZB0082,,,,,,,,,,,,,0,,,,,E,eaux,ETANG,Etangs,4480.00,7.0443520,47.5179400,000ZB
2020-736929,2020-10-20,2,Vente,88500.00,,,"SOUS LES MOURVANNES",B056,90100,90043,Faverois,90,,,90043000ZB0096,,,,,,,,,,,,,0,,,,,P,prés,,,1084.00,7.0450220,47.5170660,000ZB
2020-736930,2020-11-03,1,Vente,257000.00,3,,"RUE DU MARTINET",0096,90300,90075,Offemont,90,,,90075000BM0162,,,,,,,,,,,,,0,1,Maison,97.00,5,S,sols,,,507.00,6.8643210,47.6555680,000BM
2020-736931,2020-11-04,1,Vente,186000.00,28,,"RUE DU VIEUX PUITS",0043,90400,90068,Meroux-Moval,90,,,90068000AH0166,,,,,,,,,,,,,0,1,Maison,85.00,5,S,sols,,,472.00,6.9030160,47.5927400,000AH
2020-736932,2020-10-29,1,Vente,52000.00,,,"SUR LE PAQUIS",B110,90100,90046,Florimont,90,,,90046000XA0609,,,,,,,,,,,,,0,,,,,T,terres,,,900.00,7.0715440,47.5154660,000XA
2020-736933,2020-11-10,1,Vente,170000.00,17,,"RUE DE PEKIN",3070,90000,90010,Belfort,90,,,90010000AD0023,,,1,,11,,,,,,,,2,2,Appartement,100.00,5,,,,,,6.8471670,47.6556580,000AD
2020-736934,2020-11-16,1,Vente,117520.00,23,,"RUE PHILIPPE GRILLE",3120,90000,90010,Belfort,90,,,90010000AT0111,,,127,63.39,18,,,,,,,,2,2,Appartement,60.00,3,,,,,,6.8733160,47.6436280,000AT
2020-736934,2020-11-16,1,Vente,117520.00,23,,"RUE PHILIPPE GRILLE",3120,90000,90010,Belfort,90,,,90010000AT0111,,,109,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8733160,47.6436280,000AT
2020-736935,2020-11-19,1,Vente,160000.00,45,,"CHE DU CHATUS",0120,90400,90104,Vézelois,90,,,90104000ZD0134,,,,,,,,,,,,,0,1,Maison,103.00,5,S,sols,,,639.00,6.9102650,47.6075000,000ZD
2020-736936,2020-11-05,1,Vente,124400.00,35,,"RUE DE MEROUX",0016,90400,90001,Andelnans,90,,,90001000AH0131,,,,,,,,,,,,,0,1,Maison,90.00,5,S,sols,,,500.00,6.8763310,47.6044750,000AH
2020-736936,2020-11-05,1,Vente,124400.00,35,,"RUE DE MEROUX",0016,90400,90001,Andelnans,90,,,90001000AH0131,,,,,,,,,,,,,0,1,Maison,90.00,5,P,prés,,,2641.00,6.8763310,47.6044750,000AH
2020-736937,2020-11-12,1,Vente,90000.00,,,"LE VILLAGE",B024,90150,90031,Cunelières,90,,,900310000C0088,,,,,,,,,,,,,0,,,,,P,prés,,,262.00,6.9973870,47.6246150,0000C
2020-736937,2020-11-12,1,Vente,90000.00,1,,"RUE DU BAN BOIS",0003,90150,90031,Cunelières,90,,,900310000C0089,,,,,,,,,,,,,0,1,Maison,110.00,4,S,sols,,,526.00,6.9976800,47.6248070,0000C
2020-736938,2020-11-03,1,Vente,12000.00,3,,"RUE DES DEPORTES",0275,90500,90009,Beaucourt,90,,,90009000AL0014,,,1,36.91,10,,,,,,,,2,2,Appartement,32.00,2,,,,,,6.9244900,47.4850380,000AL
2020-736939,2020-11-13,1,Vente,122750.00,18,,"RUE DE LA CHARRIERE",0025,90200,90065,Lepuix,90,,,90065000AP0326,,,,,,,,,,,,,0,1,Maison,80.00,4,S,sols,,,444.00,6.8169720,47.7616510,000AP
2020-736940,2020-10-28,1,Vente,84000.00,38,,"FG DE BELFORT",0045,90100,90033,Delle,90,,,90033000BH0063,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,7.0014780,47.5148420,000BH
2020-736940,2020-10-28,1,Vente,84000.00,38,,"FG DE BELFORT",0045,90100,90033,Delle,90,,,90033000BH0063,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,7.0014780,47.5148420,000BH
2020-736940,2020-10-28,1,Vente,84000.00,38,,"FG DE BELFORT",0045,90100,90033,Delle,90,,,90033000BH0063,,,4,,9,,,,,,,,2,2,Appartement,88.00,3,,,,,,7.0014780,47.5148420,000BH
2020-736941,2020-11-02,1,Vente,83150.00,1,,"RUE HAUTE",0035,90140,90017,Bourogne,90,,,90017000AB0111,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.9185100,47.5613180,000AB
2020-736941,2020-11-02,1,Vente,83150.00,1,,"RUE HAUTE",0035,90140,90017,Bourogne,90,,,90017000AB0111,,,2,,9,61.28,,,,,,,2,2,Appartement,63.00,3,,,,,,6.9185100,47.5613180,000AB
2020-736942,2020-11-13,1,Vente,3500.00,,,"LA SAINTE",B065,90200,90005,Auxelles-Bas,90,,,900050000A0107,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,4315.00,6.7676630,47.7403410,0000A
2020-736942,2020-11-13,1,Vente,3500.00,,,"LE CHATEAU",B022,90200,90005,Auxelles-Bas,90,,,900050000A0205,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,1811.00,6.7731900,47.7411330,0000A
2020-736942,2020-11-13,1,Vente,3500.00,,,"PRES DE LA GOUTTE",B053,90200,90005,Auxelles-Bas,90,,,900050000A0670,,,,,,,,,,,,,0,,,,,P,prés,,,6134.00,6.7631710,47.7342940,0000A
2020-736942,2020-11-13,1,Vente,3500.00,,,"PRES DE LA GOUTTE",B053,90200,90005,Auxelles-Bas,90,,,900050000A0675,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,1282.00,6.7627480,47.7343810,0000A
2020-736942,2020-11-13,1,Vente,3500.00,,,"PRES DE LA PIERRE",B054,90200,90005,Auxelles-Bas,90,,,900050000A0687,,,,,,,,,,,,,0,,,,,P,prés,,,2840.00,6.7603080,47.7380670,0000A
2020-736942,2020-11-13,1,Vente,3500.00,,,"PRES DE LA GOUTTE",B053,90200,90005,Auxelles-Bas,90,,,900050000A0700,,,,,,,,,,,,,0,,,,,P,prés,,,1968.00,6.7631590,47.7353210,0000A
2020-736943,2020-10-29,1,Vente,120000.00,18,,"GR GRANDE RUE",0013,90150,90084,Reppe,90,,,900840000C0168,,,,,,,,,,,,,0,1,Maison,80.00,4,S,sols,,,1050.00,7.0250830,47.6587930,0000C
2020-736943,2020-10-29,1,Vente,120000.00,,,"LE VILLAGE",B047,90150,90084,Reppe,90,,,900840000C0169,,,,,,,,,,,,,0,,,,,VE,vergers,,,990.00,7.0254050,47.6586100,0000C
2020-736943,2020-10-29,1,Vente,120000.00,,,"LES GOUTTES",B025,90150,90084,Reppe,90,,,90084000ZC0008,,,,,,,,,,,,,0,,,,,P,prés,,,2470.00,7.0261270,47.6579790,000ZC
2020-736944,2020-10-30,1,Vente,65400.00,4,,"PL DE LA RESISTANCE",0250,90600,90053,Grandvillars,90,,,90053000AB0182,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",23.00,0,S,sols,,,34.00,6.9652800,47.5394730,000AB
2020-736944,2020-10-30,1,Vente,65400.00,4,,"PL DE LA RESISTANCE",0250,90600,90053,Grandvillars,90,,,90053000AB0182,,,,,,,,,,,,,0,2,Appartement,60.00,2,S,sols,,,34.00,6.9652800,47.5394730,000AB
2020-736945,2020-10-21,1,Vente,20000.00,,,BLOSIER,B009,90160,90012,Bessoncourt,90,,,90012000ZD0079,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,880.00,,,000ZD
2020-736946,2020-11-04,1,Vente,56380.00,6,,"PL DE LA GRANDE FONTAINE",1910,90000,90010,Belfort,90,,,90010000BI0044,,,2,30.07,,,,,,,,,1,2,Appartement,32.00,1,,,,,,6.8647010,47.6378940,000BI
2020-736947,2020-10-29,1,Vente,52000.00,,,"A LA SCHLIFF",B137,90100,90046,Florimont,90,,,90046000AB0043,,,,,,,,,,,,,0,,,,,VE,vergers,,,144.00,7.0669310,47.5121540,000AB
2020-736947,2020-10-29,1,Vente,52000.00,,,"A LA SCHLIFF",B137,90100,90046,Florimont,90,,,90046000AB0045,,,,,,,,,,,,,0,,,,,P,prés,,,127.00,7.0670860,47.5122180,000AB
2020-736947,2020-10-29,1,Vente,52000.00,,,"A LA SCHLIFF",B137,90100,90046,Florimont,90,,,90046000AB0049,,,,,,,,,,,,,0,,,,,VE,vergers,,,631.00,7.0673460,47.5120600,000AB
2020-736947,2020-10-29,1,Vente,52000.00,,,"A LA SCHLIFF",B137,90100,90046,Florimont,90,,,90046000AB0049,,,,,,,,,,,,,0,,,,,S,sols,,,206.00,7.0673460,47.5120600,000AB
2020-736947,2020-10-29,1,Vente,52000.00,17,,"RUE PRINCIPALE",0014,90100,90046,Florimont,90,,,90046000AB0050,,,,,,,,,,,,,0,1,Maison,103.00,4,S,sols,,,297.00,7.0674120,47.5120110,000AB
2020-736948,2020-10-28,1,Vente,1524.00,,,"CHAMPS DE LA RAGIE CHELET",B017,90370,90081,Réchésy,90,,,900810000B0202,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,2540.00,7.1241680,47.5323990,0000B
2020-736949,2020-10-29,1,Vente,1280.00,,,"SUR MOINDRY",B094,90100,90046,Florimont,90,,,90046000XA0136,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,543.00,7.0745520,47.5106800,000XA
2020-736949,2020-10-29,1,Vente,1280.00,,,"SUR MOINDRY",B094,90100,90046,Florimont,90,,,90046000XA0136,,,,,,,,,,,,,0,,,,,T,terres,,,2657.00,7.0745520,47.5106800,000XA
2020-736950,2020-11-04,1,Vente,30000.00,4,,"PL ROBERT SCHUMANN",3425,90000,90010,Belfort,90,,,90010000BS0095,,,164,45.78,169,,39,,,,,,3,2,Appartement,44.00,2,,,,,,6.8393540,47.6324630,000BS
2020-736951,2020-10-30,2,Vente,200.00,,,"SUR LA GROSSE RAGIE",B043,90120,90069,Méziré,90,,,900690000C1683,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,1398.00,6.9192300,47.5274260,0000C
2020-736952,2020-11-12,1,Vente,600.00,,,"EZ GRANDS PRES",B060,90200,90065,Lepuix,90,,,90065000AK0022,,,,,,,,,,,,,0,,,,,BF,"futaies feuillues",,,1682.00,6.8337570,47.7743780,000AK
2020-736952,2020-11-12,1,Vente,600.00,,,"EZ PRES GUENEZ",B062,90200,90065,Lepuix,90,,,90065000AK0218,,,,,,,,,,,,,0,,,,,BF,"futaies feuillues",,,395.00,6.8331650,47.7704530,000AK
2020-736952,2020-11-12,1,Vente,600.00,,,"SCIE BENITE",B109,90200,90065,Lepuix,90,,,90065000AN0001,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,4025.00,6.8318950,47.7704750,000AN
2020-736952,2020-11-12,1,Vente,600.00,,,"GOUTTE ST GUILLAUME",B035,90200,90065,Lepuix,90,,,90065000AS0019,,,,,,,,,,,,,0,,,,,P,prés,,,1070.00,6.8012520,47.7673920,000AS
2020-736952,2020-11-12,1,Vente,600.00,,,"GOUTTE ST GUILLAUME",B035,90200,90065,Lepuix,90,,,90065000AS0019,,,,,,,,,,,,,0,,,,,BF,"futaies feuillues",,,650.00,6.8012520,47.7673920,000AS
2020-736953,2020-11-20,1,Vente,246200.00,25,,"FG DE MONTBELIARD",2800,90000,90010,Belfort,90,,,90010000BL0404,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8573370,47.6321130,000BL
2020-736953,2020-11-20,1,Vente,246200.00,25,,"FG DE MONTBELIARD",2800,90000,90010,Belfort,90,,,90010000BL0404,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8573370,47.6321130,000BL
2020-736953,2020-11-20,1,Vente,246200.00,25,,"FG DE MONTBELIARD",2800,90000,90010,Belfort,90,,,90010000BL0404,,,49,118.00,,,,,,,,,1,2,Appartement,118.00,4,,,,,,6.8573370,47.6321130,000BL
2020-736954,2020-11-20,1,Vente,97000.00,8,,"RUE DENFERT ROCHEREAU",1090,90000,90010,Belfort,90,,,90010000BK0132,,,64,,77,82.00,84,,,,,,3,2,Appartement,82.00,4,,,,,,6.8600140,47.6342600,000BK
2020-736955,2020-11-05,1,Vente,263420.00,2,,"IMP DES ESSERTS",0143,90400,90032,Danjoutin,90,,,90032000AH0190,,,,,,,,,,,,,0,1,Maison,130.00,6,S,sols,,,538.00,6.8731170,47.6165200,000AH
2020-736956,2020-11-06,1,Vente,500000.00,2,,"RUE DU CIMETIERE",0007,90100,90064,Lepuix-Neuf,90,,,900640000W0196,,,,,,,,,,,,,0,1,Maison,219.00,6,S,sols,,,800.00,7.1021110,47.5377010,0000W
2020-736956,2020-11-06,1,Vente,500000.00,2,,"RUE DU CIMETIERE",0007,90100,90064,Lepuix-Neuf,90,,,900640000W0196,,,,,,,,,,,,,0,1,Maison,219.00,6,VE,vergers,,,959.00,7.1021110,47.5377010,0000W
2020-736957,2020-11-06,1,Vente,340000.00,,,"AU VILLAGE D ESCHENE AUTRA",B077,90140,90082,Autrechêne,90,,,900820000B0254,,,,,,,,,,,,,0,,,,,S,sols,,,57.00,6.9605880,47.5856760,0000B
2020-736957,2020-11-06,1,Vente,340000.00,4,,"RUE D ESCHENE",0008,90140,90082,Autrechêne,90,,,900820000B0255,,,,,,,,,,,,,0,1,Maison,180.00,5,P,prés,,,1143.00,6.9603370,47.5859450,0000B
2020-736957,2020-11-06,1,Vente,340000.00,4,,"RUE D ESCHENE",0008,90140,90082,Autrechêne,90,,,900820000B0255,,,,,,,,,,,,,0,1,Maison,180.00,5,S,sols,,,500.00,6.9603370,47.5859450,0000B
2020-736958,2020-11-03,1,Vente,70000.00,4,,"BD DE LATTRE DE TASSIGNY",1080,90000,90010,Belfort,90,,,90010000AK0061,,,33,,,,,,,,,,1,2,Appartement,69.00,3,,,,,,6.8551150,47.6421580,000AK
2020-736958,2020-11-03,1,Vente,70000.00,4,,"BD DE LATTRE DE TASSIGNY",1080,90000,90010,Belfort,90,,,90010000AK0061,,,11,,19,96.77,,,,,,,2,2,Appartement,95.00,5,,,,,,6.8551150,47.6421580,000AK
2020-736959,2020-11-09,1,Vente,70000.00,9007,,"RUE ANDRE BOULLOCHE",0041,90300,90099,Valdoie,90,,,90099000BI0317,,,1113,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8468670,47.6636450,000BI
2020-736959,2020-11-09,1,Vente,70000.00,32,,"RUE ANDRE BOULLOCHE",0041,90300,90099,Valdoie,90,,,90099000BI0317,,,837,,,,,,,,,,1,2,Appartement,69.00,3,,,,,,6.8468670,47.6636450,000BI
2020-736960,2020-10-30,1,Vente,311194.00,115,,"AV DU GENERAL LECLERC",1750,90000,90010,Belfort,90,,,90010000BS0013,,,,,,,,,,,,,0,1,Maison,133.00,6,S,sols,,,1026.00,6.8354960,47.6357990,000BS
2020-736961,2020-11-13,1,Vente,142500.00,9,,"RUE DU SGT LEIRIS",0080,90850,90039,Essert,90,,,90039000AC0108,,,,,,,,,,,,,0,1,Maison,101.00,5,S,sols,,,768.00,6.8165720,47.6295360,000AC
2020-736961,2020-11-13,1,Vente,142500.00,,,VILLAGE,B104,90850,90039,Essert,90,,,90039000AC0328,,,,,,,,,,,,,0,,,,,S,sols,,,81.00,6.8165950,47.6293290,000AC
2020-736961,2020-11-13,1,Vente,142500.00,,,VILLAGE,B104,90850,90039,Essert,90,,,90039000AC0328,,,,,,,,,,,,,0,,,,,VE,vergers,,,627.00,6.8165950,47.6293290,000AC
2020-736962,2020-11-13,1,Vente,284000.00,6,,"RUE ROMY SCHNEIDER",0131,90300,90075,Offemont,90,,,90075000BC0303,,,,,,,,,,,,,0,1,Maison,140.00,5,AB,"terrains a bâtir",,,726.00,6.8891190,47.6604320,000BC
2020-736963,2020-11-04,1,Vente,109222.00,,,"LES OUCHES",B060,90140,90051,Froidefontaine,90,,,90051000ZD0169,,,,,,,,,,,,,0,,,,,P,prés,,,206.00,6.9531750,47.5631820,000ZD
2020-736963,2020-11-04,1,Vente,109222.00,,,"LES OUCHES",B060,90140,90051,Froidefontaine,90,,,90051000ZD0170,,,,,,,,,,,,,0,,,,,VE,vergers,,,492.00,6.9530920,47.5631220,000ZD
2020-736963,2020-11-04,1,Vente,109222.00,,,"LES OUCHES",B060,90140,90051,Froidefontaine,90,,,90051000ZD0176,,,,,,,,,,,,,0,,,,,P,prés,,,428.00,6.9531610,47.5629680,000ZD
2020-736964,2020-11-27,1,Vente,72000.00,5,,"AV DE L ESPERANCE",1349,90000,90010,Belfort,90,,,90010000BI0287,,,522,53.99,,,,,,,,,1,2,Appartement,53.00,2,,,,,,6.8623440,47.6407200,000BI
2020-736964,2020-11-27,1,Vente,72000.00,6,,"RUE DES CONTRE GARDES",0982,90000,90010,Belfort,90,,,90010000BI0287,,,126,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8623440,47.6407200,000BI
2020-736965,2020-11-06,1,Vente,65000.00,11,,"RUE MARCEL BONNEFF",2640,90000,90010,Belfort,90,,,90010000BR0017,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8455300,47.6290350,000BR
2020-736965,2020-11-06,1,Vente,65000.00,11,,"RUE MARCEL BONNEFF",2640,90000,90010,Belfort,90,,,90010000BR0017,,,1,72.00,11,,,,,,,,2,2,Appartement,73.00,3,,,,,,6.8455300,47.6290350,000BR
2020-736966,2020-11-05,1,Vente,66000.00,,,VILLAGE,B079,90130,90019,Bretagne,90,,,900190000D0319,,,,,,,,,,,,,0,,,,,VE,vergers,,,2400.00,6.9984510,47.5978320,0000D
2020-736967,2020-11-06,1,Vente,100000.00,40,,"FG D ALSACE",0040,90100,90033,Delle,90,,,90033000BV0083,,,1,,,,,,,,,,1,2,Appartement,30.00,1,,,,,,7.0120330,47.5110090,000BV
2020-736967,2020-11-06,1,Vente,100000.00,40,,"FG D ALSACE",0040,90100,90033,Delle,90,,,90033000BV0083,,,1,,,,,,,,,,1,2,Appartement,33.00,1,,,,,,7.0120330,47.5110090,000BV
2020-736967,2020-11-06,1,Vente,100000.00,40,,"FG D ALSACE",0040,90100,90033,Delle,90,,,90033000BV0083,,,1,,,,,,,,,,1,2,Appartement,36.00,1,,,,,,7.0120330,47.5110090,000BV
2020-736968,2020-11-05,1,Vente,2000.00,,,"LA FEUILLE",B038,90120,90069,Méziré,90,,,900690000B0045,,,,,,,,,,,,,0,,,,,P,prés,,,7723.00,6.9245480,47.5316240,0000B
2020-736969,2020-11-20,1,"Vente terrain à bâtir",20000.00,5,,"RUE ALBERT THOMAS",0130,90000,90010,Belfort,90,,,90010000AD0473,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,236.00,6.8533930,47.6521230,000AD
2020-736970,2020-10-28,2,Vente,130000.00,,,"LE GOUSSOT",B058,90200,90088,Rougegoutte,90,,,90088000AE0180,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,2001.00,6.8481870,47.7302920,000AE
2020-736970,2020-10-28,2,Vente,130000.00,,,"LE GOUSSOT",B058,90200,90088,Rougegoutte,90,,,90088000AE0288,,,,,,,,,,,,,0,,,,,S,sols,,,414.00,6.8481280,47.7299650,000AE
2020-736971,2020-11-13,1,Vente,91700.00,13,,"RUE DES VERGERS",0021,90850,90039,Essert,90,,,90039000AH0640,,,24,,,,,,,,,,1,2,Appartement,108.00,3,,,,,,6.8283820,47.6333430,000AH
2020-736972,2020-11-12,1,Vente,51500.00,63,B,"AV JEAN MOULIN",1836,90000,90010,Belfort,90,,,90010000AN0162,,,10,,,,,,,,,,1,2,Appartement,51.00,3,,,,,,6.8616200,47.6513720,000AN
2020-736972,2020-11-12,1,Vente,51500.00,63,B,"AV JEAN MOULIN",1836,90000,90010,Belfort,90,,,90010000AN0162,,,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8616200,47.6513720,000AN
2020-736973,2020-11-13,1,Vente,70000.00,5,A,"RUE DES CAPUCINS",0660,90000,90010,Belfort,90,,,90010000BK0403,,,199,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.8563790,47.6355870,000BK
